,Title,Year,Genre,Awards,Metascore,BoxOffice
3155,The Hobbit: The Battle of the Five Armies,2014,"Adventure, Fantasy",Nominated for 1 Oscar. Another 7 wins & 51 nominations.,59,"$187,747,747"
3120,Whiplash,2014,"Drama, Music",Won 3 Oscars. Another 89 wins & 136 nominations.,88,N/A
3154,Wild,2014,"Adventure, Biography, Drama",Nominated for 2 Oscars. Another 11 wins & 65 nominations.,76,"$24,673,716"
3152,Dying of the Light,2014,"Drama, Thriller",N/A,31,N/A
3122,Fury,2014,"Action, Drama, War",5 wins & 23 nominations.,64,"$72,609,225"
3124,The Best of Me,2014,"Drama, Romance",N/A,29,"$21,984,384"
3125,Rudderless,2014,"Comedy, Drama, Music",1 win & 1 nomination.,52,"$56,001"
3126,The Sound and the Shadow,2014,"Comedy, Mystery, Thriller",N/A,N/A,N/A
3127,American Beast,2014,"Action, Comedy, Horror, Mystery, Thriller",1 win.,N/A,N/A
3128,Nightcrawler,2014,"Crime, Drama, Thriller",Nominated for 1 Oscar. Another 43 wins & 120 nominations.,76,N/A
3129,Big Hero 6,2014,"Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi",Won 1 Oscar. Another 16 wins & 57 nominations.,74,N/A
3130,Ouija,2014,"Horror, Thriller",1 win.,38,"$43,513,891"
3131,The Hadza: Last of the First,2014,Documentary,N/A,N/A,N/A
3132,Kung Fu Jungle,2014,"Action, Drama",3 wins & 12 nominations.,66,"$88,024"
3133,Mr. Turner,2014,"Biography, Drama, History",Nominated for 4 Oscars. Another 19 wins & 62 nominations.,94,N/A
3134,Fear Clinic,2014,Horror,1 nomination.,N/A,N/A
3135,The Last Five Years,2014,"Comedy, Drama, Musical, Romance",1 win & 1 nomination.,60,N/A
3136,Interstellar,2014,"Adventure, Drama, Sci-Fi",Won 1 Oscar. Another 43 wins & 143 nominations.,74,"$158,737,441"
3137,Rosewater,2014,"Biography, Drama",1 win & 1 nomination.,67,N/A
3138,Skin Trade,2014,"Action, Crime, Thriller",N/A,39,"$1,242"
3140,Dumb and Dumber To,2014,"Adventure, Comedy",1 win & 7 nominations.,36,N/A
3141,The Imitation Game,2014,"Biography, Drama, Thriller, War",Won 1 Oscar. Another 46 wins & 155 nominations.,73,N/A
3143,Top Spin,2014,Documentary,2 wins & 3 nominations.,81,"$5,858"
3144,The Hunger Games: Mockingjay - Part 1,2014,"Action, Adventure, Sci-Fi, Thriller",Nominated for 1 Golden Globe. Another 21 wins & 31 nominations.,64,"$295,457,212"
3145,Rise of the Entrepreneur: The Search for a Better Way,2014,Documentary,N/A,N/A,N/A
3146,Penguins of Madagascar,2014,"Animation, Adventure, Comedy, Family, Sci-Fi",1 win & 7 nominations.,53,"$70,727,688"
3147,Horrible Bosses 2,2014,"Comedy, Crime",1 win & 3 nominations.,40,"$39,939,072"
3148,The Theory of Everything,2014,"Biography, Drama, Romance",Won 1 Oscar. Another 24 wins & 121 nominations.,72,"$35,887,263"
3149,Paddington,2014,"Adventure, Comedy, Family, Fantasy",Nominated for 1 BAFTA Film Award. Another 2 wins & 6 nominations.,77,"$85,879,985"
3150,Amidst the Devil's Wings,2014,"Action, Crime, Drama",N/A,N/A,N/A
3151,Exodus: Gods and Kings,2014,"Action, Adventure, Drama, Fantasy",5 nominations.,52,N/A
3153,Still Alice,2014,Drama,Won 1 Oscar. Another 30 wins & 32 nominations.,72,N/A
3056,A Most Wanted Man,2014,"Crime, Drama, Thriller",2 wins & 5 nominations.,73,"$14,037,964"
3047,Perfect Cowboy,2014,Drama,N/A,N/A,N/A
3052,I Origins,2014,"Drama, Romance, Sci-Fi",2 wins & 3 nominations.,57,N/A
2962,3 Days to Kill,2014,"Action, Drama, Thriller",N/A,40,N/A
2963,About Last Night,2014,"Comedy, Romance",1 nomination.,62,"$39,477,140"
2964,Pompeii,2014,"Action, Adventure, Drama, History, Romance",9 wins & 4 nominations.,39,"$19,919,371"
2965,The Grand Budapest Hotel,2014,"Adventure, Comedy, Crime, Drama",Won 4 Oscars. Another 127 wins & 218 nominations.,88,"$56,939,515"
2966,The Perfect Wave,2014,"Adventure, Biography, Drama, Romance",N/A,N/A,N/A
2967,Son of God,2014,"Biography, Drama, History",2 wins & 1 nomination.,37,"$46,305,287"
2968,Wicked Blood,2014,"Action, Crime, Drama, Thriller",1 nomination.,N/A,N/A
2969,300: Rise of an Empire,2014,"Action, Fantasy, War",1 win & 6 nominations.,48,"$91,024,535"
2971,Born to Fly: Elizabeth Streb vs. Gravity,2014,"Documentary, Action, Biography",2 wins & 8 nominations.,78,"$21,199"
2972,Love in the Time of Monsters,2014,"Comedy, Horror",N/A,N/A,N/A
2973,Butterfly Girl,2014,Documentary,1 nomination.,85,N/A
2974,Red Sky,2014,"Action, Thriller",2 nominations.,N/A,N/A
2975,Need for Speed,2014,"Action, Crime, Thriller",1 win & 2 nominations.,39,"$40,138,026"
2977,Divergent,2014,"Action, Adventure, Mystery, Sci-Fi",7 wins & 11 nominations.,48,"$129,520,735"
2978,The Signal,2014,"Sci-Fi, Thriller",1 win & 3 nominations.,54,"$402,321"
2979,Rio 2,2014,"Animation, Adventure, Comedy, Family, Musical",1 win & 22 nominations.,49,"$113,691,800"
2980,Muppets Most Wanted,2014,"Adventure, Comedy, Crime, Family, Musical, Mystery",3 wins & 11 nominations.,61,"$46,429,909"
2981,Noah,2014,"Action, Adventure, Drama",Nominated for 1 Golden Globe. Another 1 win & 18 nominations.,68,"$101,160,529"
2982,Captain America: The Winter Soldier,2014,"Action, Adventure, Sci-Fi, Thriller",Nominated for 1 Oscar. Another 5 wins & 50 nominations.,70,"$228,636,083"
2983,Moms' Night Out,2014,Comedy,N/A,25,N/A
2984,Sabotage,2014,"Action, Crime, Drama, Thriller",2 wins & 5 nominations.,41,"$8,125,131"
2985,Locker 13,2014,Thriller,N/A,22,N/A
2986,Something Wicked,2014,"Drama, Horror, Mystery",N/A,N/A,N/A
2987,Dawn of the Crescent Moon,2014,"Drama, Sci-Fi, Thriller",4 wins & 3 nominations.,N/A,N/A
2988,Draft Day,2014,"Drama, Sport",1 nomination.,54,"$21,105,891"
2961,Winter's Tale,2014,"Drama, Fantasy, Mystery, Romance",2 nominations.,31,"$10,628,616"
2960,Aloft,2014,Drama,1 win & 1 nomination.,34,N/A
2959,Endless Love,2014,"Drama, Romance",1 win.,30,N/A
2958,Mr. Peabody & Sherman,2014,"Animation, Adventure, Comedy, Family, Sci-Fi",2 wins & 16 nominations.,59,"$101,784,999"
3053,And So It Goes,2014,"Comedy, Drama, Romance",1 nomination.,38,"$10,482,672"
1079,Pride,2014,"Biography, Comedy, Drama, History, Romance",Nominated for 1 Golden Globe. Another 9 wins & 17 nominations.,79,N/A
765,The Prince,2014,"Action, Thriller",1 nomination.,19,N/A
2904,The Image Revolution,2014,"Documentary, Biography",N/A,N/A,N/A
2910,Closer to the Moon,2014,"Comedy, Drama",9 wins & 3 nominations.,47,N/A
2912,Born of War,2014,"Action, Drama, Thriller, War",N/A,N/A,N/A
2935,Light from the Darkroom,2014,"Action, Drama, Thriller",N/A,N/A,N/A
2937,Paranormal Activity: The Marked Ones,2014,"Horror, Mystery, Thriller",3 nominations.,42,"$28,605,090"
2938,Lords of London,2014,"Crime, Mystery, Thriller",N/A,N/A,N/A
2939,Ride Along,2014,"Action, Comedy, Crime",1 win & 7 nominations.,41,"$110,374,905"
2941,The Legend of Hercules,2014,"Action, Adventure, Fantasy",1 win & 7 nominations.,22,"$14,739,982"
2942,House at the End of the Drive,2014,"Horror, Thriller",N/A,N/A,N/A
2991,The Amazing Spider-Man 2,2014,"Action, Adventure, Sci-Fi",3 wins & 29 nominations.,53,"$183,277,573"
2943,Jack Ryan: Shadow Recruit,2014,"Action, Drama, Thriller",2 nominations.,57,"$43,003,831"
2945,Wish I Was Here,2014,"Comedy, Drama",6 nominations.,43,N/A
2946,The Skeleton Twins,2014,"Comedy, Drama, Romance",4 wins & 10 nominations.,74,N/A
2947,The Sleepwalker,2014,Drama,2 nominations.,57,"$2,636"
2948,Song One,2014,"Drama, Music",1 nomination.,48,"$20,200"
2949,Hits,2014,"Comedy, Drama",N/A,45,"$15,156"
2950,"I, Frankenstein",2014,"Action, Fantasy, Horror, Sci-Fi, Thriller",1 nomination.,30,"$15,687,400"
2951,Dwegons and Leprechauns,2014,Animation,N/A,N/A,N/A
2952,The Monuments Men,2014,"Comedy, Drama, History, War",3 wins & 3 nominations.,52,"$67,239,378"
2953,Non-Stop,2014,"Action, Mystery, Thriller",1 nomination.,56,"$80,432,029"
2954,That Awkward Moment,2014,"Comedy, Romance",1 win & 2 nominations.,36,"$23,264,422"
2955,Forbidden Kingdom,2014,"Adventure, Fantasy, Mystery, Thriller",1 win & 2 nominations.,N/A,N/A
2957,The Lego Movie,2014,"Animation, Action, Adventure, Comedy, Family, Fantasy",Nominated for 1 Oscar. Another 73 wins & 61 nominations.,83,"$244,870,202"
2944,The Nut Job,2014,"Animation, Adventure, Comedy, Crime, Family",1 win & 5 nominations.,37,N/A
2992,A Fine Step,2014,Drama,N/A,N/A,N/A
2940,Devil's Due,2014,"Horror, Mystery, Thriller",3 nominations.,34,N/A
2994,Transcendence,2014,"Drama, Mystery, Romance, Sci-Fi, Thriller",3 wins & 5 nominations.,42,"$23,014,504"
3026,Jersey Boys,2014,"Biography, Drama, Music, Musical",4 wins & 2 nominations.,54,N/A
3027,Obvious Child,2014,"Comedy, Drama, Romance",10 wins & 29 nominations.,76,N/A
3028,"Dude, Where's My Dog?!",2014,Family,N/A,N/A,N/A
3029,How to Train Your Dragon 2,2014,"Animation, Action, Adventure, Comedy, Family, Fantasy",Nominated for 1 Oscar. Another 14 wins & 60 nominations.,76,"$147,065,544"
3030,Fugly,2014,"Drama, Thriller",2 nominations.,N/A,N/A
3031,Earth to Echo,2014,"Adventure, Family, Sci-Fi",2 wins & 1 nomination.,53,N/A
3032,The Past is a Grotesque Animal,2014,"Documentary, Biography, Music",N/A,N/A,N/A
3033,8 Days,2014,"Drama, Thriller",N/A,N/A,N/A
3034,United Passions,2014,"Drama, History, Sport",1 win.,1,$900
3035,Z Storm,2014,"Action, Crime",N/A,N/A,N/A
3036,Think Like a Man Too,2014,"Comedy, Romance",2 wins & 4 nominations.,38,N/A
3037,Da Sweet Blood of Jesus,2014,"Comedy, Romance, Thriller",N/A,52,N/A
3038,Give Me Shelter,2014,Documentary,N/A,N/A,N/A
3039,Transformers: Age of Extinction,2014,"Action, Adventure, Sci-Fi",5 wins & 23 nominations.,32,"$206,755,538"
3040,Dawn of the Planet of the Apes,2014,"Action, Adventure, Drama, Sci-Fi",Nominated for 1 Oscar. Another 16 wins & 47 nominations.,79,"$183,278,877"
3051,An American in Hollywood,2014,Drama,N/A,N/A,N/A
3041,Happy Christmas,2014,"Comedy, Drama",5 nominations.,70,"$28,853"
3042,They Came Together,2014,"Comedy, Romance",N/A,60,N/A
3046,Ramanujan,2014,"Biography, Drama, History",3 nominations.,N/A,N/A
3043,Deliver Us from Evil,2014,"Horror, Mystery, Thriller",2 wins & 4 nominations.,40,"$18,871,466"
3050,Sex Tape,2014,"Comedy, Romance",2 wins & 3 nominations.,36,"$34,279,302"
3049,The Purge: Anarchy,2014,"Action, Horror, Thriller",2 wins & 6 nominations.,50,N/A
2993,Heaven Is for Real,2014,"Biography, Drama, Family",5 nominations.,47,N/A
3044,Tammy,2014,"Comedy, Romance",1 win & 7 nominations.,39,"$51,033,986"
3045,Desert Dancer,2014,"Biography, Drama, Music",2 nominations.,49,N/A
3025,22 Jump Street,2014,"Action, Comedy, Crime",7 wins & 24 nominations.,71,"$154,295,930"
3024,Boyhood,2014,Drama,Won 1 Oscar. Another 171 wins & 209 nominations.,100,"$18,859,617"
3048,Lucy,2014,"Action, Sci-Fi, Thriller",1 win & 11 nominations.,61,"$108,521,370"
3022,Maleficent,2014,"Action, Adventure, Family, Fantasy, Romance",Nominated for 1 Oscar. Another 10 wins & 42 nominations.,56,"$190,871,149"
3023,Doc Holliday's Revenge,2014,Western,N/A,N/A,N/A
2999,Brick Mansions,2014,"Action, Crime",1 nomination.,40,N/A
3001,Food Chains,2014,"Documentary, News",N/A,62,N/A
2998,Swelter,2014,"Action, Crime, Drama, Thriller",N/A,N/A,N/A
3002,Plastic,2014,"Action, Comedy, Crime, Drama",1 nomination.,32,"$154,441"
3003,Barbecue,2014,Comedy,N/A,N/A,N/A
3004,Futuro Beach,2014,"Drama, Romance",8 wins & 11 nominations.,64,N/A
3005,The Outrageous Sophie Tucker,2014,Documentary,N/A,59,N/A
2996,A Haunted House 2,2014,"Comedy, Fantasy",N/A,17,"$13,710,572"
3009,Million Dollar Arm,2014,"Biography, Drama, Sport",1 win & 2 nominations.,56,N/A
3010,Grace of Monaco,2014,"Biography, Drama, Romance",Nominated for 2 Primetime Emmys. Another 1 win & 2 nominations.,21,"$640,122"
3007,Neighbors,2014,Comedy,6 wins & 11 nominations.,68,"$134,413,041"
3011,X-Men: Days of Future Past,2014,"Action, Adventure, Sci-Fi, Thriller",Nominated for 1 Oscar. Another 15 wins & 47 nominations.,75,"$199,305,306"
3021,Edge of Tomorrow,2014,"Action, Sci-Fi",11 wins & 37 nominations.,71,"$77,121,429"
3020,Drive Hard,2014,"Action, Comedy, Crime",N/A,29,N/A
3019,A Million Ways to Die in the West,2014,"Comedy, Western",6 nominations.,44,"$37,331,031"
2997,Ask Me Anything,2014,Drama,1 win.,N/A,N/A
3017,Dragon Nest: Warriors' Dawn,2014,"Animation, Adventure, Family, Fantasy",1 nomination.,N/A,N/A
3016,The Homesman,2014,"Drama, Western",5 wins & 14 nominations.,68,N/A
3018,Blended,2014,"Comedy, Romance",1 win & 10 nominations.,31,N/A
3014,The Fault in Our Stars,2014,"Drama, Romance",21 wins & 14 nominations.,69,N/A
2995,The Other Woman,2014,"Comedy, Romance",3 wins & 5 nominations.,39,"$77,860,761"
3012,Animals,2014,Drama,12 wins & 4 nominations.,71,"$12,000"
3015,The Blue Room,2014,"Crime, Romance, Thriller",1 win & 4 nominations.,73,N/A
3320,Sicario,2015,"Action, Crime, Drama, Mystery, Thriller",Nominated for 3 Oscars. Another 15 wins & 150 nominations.,82,N/A
3321,Stonewall,2015,Drama,2 nominations.,30,N/A
3322,Hotel Transylvania 2,2015,"Animation, Comedy, Family, Fantasy, Horror",1 win & 10 nominations.,44,N/A
3323,The Intern,2015,"Comedy, Drama",1 win & 7 nominations.,51,"$60,886,513"
3324,Pan,2015,"Adventure, Family, Fantasy",8 nominations.,36,"$35,914,825"
3327,Queen Crab,2015,"Action, Sci-Fi, Thriller",N/A,N/A,N/A
3318,Captive,2015,"Action, Crime, Drama, Thriller",N/A,36,"$1,963,974"
3328,The Walk,2015,"Adventure, Biography, Drama, Thriller",3 wins & 17 nominations.,70,"$8,064,239"
3337,Steve Jobs,2015,"Biography, Drama",Nominated for 2 Oscars. Another 28 wins & 109 nominations.,82,"$12,403,169"
3330,Regression,2015,"Crime, Horror, Mystery, Thriller",1 win & 2 nominations.,32,N/A
3331,Burnt,2015,"Comedy, Drama",6 wins & 1 nomination.,42,N/A
3332,Dutch Kills,2015,"Crime, Drama, Thriller",N/A,N/A,N/A
3333,Circle,2015,"Drama, Mystery, Sci-Fi, Thriller",1 nomination.,N/A,N/A
3334,Shark Lake,2015,"Action, Adventure, Crime, Drama, Horror, Thriller",N/A,N/A,N/A
3335,Freeheld,2015,"Documentary, Biography, Drama, Romance",1 win & 10 nominations.,50,N/A
3336,Navy Seals vs. Zombies,2015,"Action, Horror",N/A,N/A,N/A
3338,Western Religion,2015,"Adventure, Drama, Fantasy, Thriller, Western",N/A,N/A,N/A
3339,They Will Have to Kill Us First,2015,Documentary,2 wins & 1 nomination.,67,N/A
3340,Secret in Their Eyes,2015,"Crime, Drama, Mystery, Thriller",1 win & 3 nominations.,45,N/A
3329,The Martian,2015,"Adventure, Drama, Sci-Fi",Nominated for 7 Oscars. Another 37 wins & 185 nominations.,80,"$202,313,768"
3317,Forsaken,2015,"Action, Drama, Western",1 win & 9 nominations.,55,N/A
3305,The Transporter Refueled,2015,"Action, Adventure, Crime, Thriller",N/A,32,N/A
3313,90 Minutes in Heaven,2015,Drama,N/A,28,N/A
3288,Straight Outta Compton,2015,"Biography, Drama, History, Music",Nominated for 1 Oscar. Another 27 wins & 40 nominations.,72,"$129,402,415"
3287,AWOL-72,2015,"Action, Thriller",N/A,N/A,N/A
3289,The Man from U.N.C.L.E.,2015,"Action, Adventure, Comedy",7 wins & 5 nominations.,56,"$38,140,180"
3286,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",16 wins & 35 nominations.,87,N/A
2273,Legend of a Rabbit: The Martial of Fire,2015,Animation,2 nominations.,N/A,N/A
3292,Sinister 2,2015,"Horror, Mystery, Thriller",1 win & 3 nominations.,32,N/A
3293,The Curse of Downers Grove,2015,"Drama, Horror, Mystery, Thriller",N/A,31,N/A
3294,We Are Your Friends,2015,"Drama, Music, Romance",N/A,46,N/A
3295,No Escape,2015,"Action, Thriller",1 win & 1 nomination.,38,"$27,274,112"
3296,The Assassin,2015,"Action, Drama, History",Nominated for 1 BAFTA Film Award. Another 30 wins & 61 nominations.,80,"$94,944"
3315,Our Brand Is Crisis,2015,"Comedy, Drama",2 nominations.,53,"$4,895,965"
3298,Zipper,2015,"Drama, Thriller",N/A,39,N/A
3300,The Rise of the Krays,2015,"Crime, Drama",1 win.,N/A,N/A
3301,Chain of Command,2015,"Action, Thriller",N/A,N/A,N/A
3303,Goddess of Love,2015,"Drama, Horror, Mystery, Thriller",N/A,N/A,N/A
3306,Black Mass,2015,"Biography, Crime, Drama",6 wins & 24 nominations.,68,"$48,786,443"
3307,Heroes of Dirt,2015,"Action, Drama, Sport",N/A,N/A,N/A
3308,Time to Choose,2015,Documentary,N/A,75,"$29,233"
3309,Legend,2015,"Biography, Crime, Drama, Thriller",6 wins & 10 nominations.,55,"$14,146,549"
3310,Maze Runner: The Scorch Trials,2015,"Action, Sci-Fi, Thriller",2 wins & 5 nominations.,43,N/A
3311,The Visit,2015,"Comedy, Horror, Mystery, Thriller",1 win & 14 nominations.,55,"$56,499,874"
3312,Everest,2015,"Action, Adventure, Biography, Drama, Thriller",7 nominations.,64,"$46,529,055"
3299,A Tale of Three Cities,2015,Drama,5 nominations.,N/A,N/A
3290,Vaalu,2015,"Comedy, Romance",N/A,N/A,N/A
3364,My All-American,2015,"Biography, Drama, Sport",1 win.,34,"$1,365,000"
3342,Room,2015,"Drama, Thriller",Won 1 Oscar. Another 103 wins & 136 nominations.,86,"$14,677,654"
3376,Christmas Eve,2015,Comedy,N/A,24,"$81,992"
3377,Close Range,2015,"Action, Crime",N/A,N/A,N/A
3378,American Hero,2015,"Action, Comedy, Drama, Sci-Fi",N/A,42,N/A
3379,The Big Short,2015,"Biography, Comedy, Drama, History",Won 1 Oscar. Another 37 wins & 79 nominations.,81,N/A
3380,The Ridiculous 6,2015,"Comedy, Western",N/A,18,N/A
3382,Alvin and the Chipmunks: The Road Chip,2015,"Animation, Adventure, Comedy, Family, Fantasy, Music",1 win & 4 nominations.,33,"$66,580,191"
3383,Ip Man 3,2015,"Action, Biography, Drama, History",1 win & 20 nominations.,57,N/A
3384,Joy,2015,Drama,Nominated for 1 Oscar. Another 7 wins & 20 nominations.,56,"$42,581,369"
3385,The Hateful Eight,2015,"Crime, Drama, Mystery, Thriller, Western",Won 1 Oscar. Another 39 wins & 113 nominations.,68,"$54,116,191"
3386,The Revenant,2015,"Action, Adventure, Biography, Drama, Western",Won 3 Oscars. Another 86 wins & 181 nominations.,76,N/A
3375,Chiamatemi Francesco - Il Papa della gente,2015,"Biography, History",1 win.,N/A,N/A
3387,Daddy's Home,2015,Comedy,1 win & 4 nominations.,42,N/A
3389,Jane Got a Gun,2015,"Action, Drama, Western",N/A,49,"$976,847"
3391,Adulterers,2015,"Crime, Drama, Thriller",N/A,N/A,N/A
3405,Wind Walkers,2015,"Action, Horror, Thriller",N/A,N/A,N/A
3416,The Witch,2015,"Horror, Mystery",41 wins & 64 nominations.,83,"$19,239,494"
3419,Eddie the Eagle,2015,"Biography, Comedy, Drama, Sport",2 wins & 8 nominations.,54,"$20,047,049"
3284,The 33,2015,"Biography, Drama, History",7 wins & 5 nominations.,55,"$9,144,459"
3454,Departure,2015,"Drama, Romance",3 wins & 6 nominations.,N/A,N/A
45,Love,2015,"Drama, Romance",2 wins & 1 nomination.,51,"$176,061"
3439,Green Room,2015,"Horror, Music, Thriller",9 wins & 24 nominations.,79,"$3,219,029"
3425,Creative Control,2015,"Drama, Sci-Fi",2 wins & 5 nominations.,58,N/A
3388,Anomalisa,2015,"Animation, Comedy, Drama, Romance",Nominated for 1 Oscar. Another 24 wins & 72 nominations.,88,N/A
3373,Krampus,2015,"Comedy, Fantasy, Horror",4 wins & 14 nominations.,49,N/A
3372,Creed,2015,"Drama, Sport",Nominated for 1 Oscar. Another 46 wins & 61 nominations.,82,"$81,157,671"
3371,10 Days in a Madhouse,2015,Drama,N/A,N/A,N/A
3343,Re-Kill,2015,"Action, Horror",N/A,N/A,N/A
3344,The Wicked Within,2015,Horror,N/A,N/A,N/A
3345,Mi America,2015,"Crime, Drama",N/A,N/A,N/A
3346,Dancin': It's On!,2015,"Family, Musical, Romance",N/A,N/A,N/A
3347,Unnatural,2015,"Action, Horror, Sci-Fi",N/A,N/A,N/A
3348,Brooklyn,2015,"Drama, Romance",Nominated for 3 Oscars. Another 37 wins & 152 nominations.,88,"$30,459,009"
3349,Rotor DR1,2015,"Family, Sci-Fi",N/A,N/A,N/A
3350,The Last Witch Hunter,2015,"Action, Adventure, Fantasy",1 nomination.,34,N/A
3352,The Looking Glass,2015,"Drama, Music",1 win.,N/A,"$1,711"
3353,Spectre,2015,"Action, Adventure, Thriller",Won 1 Oscar. Another 7 wins & 32 nominations.,60,"$208,777,731"
3354,The Horror Network Vol. 1,2015,Horror,N/A,N/A,N/A
3355,Running Forever,2015,Family,N/A,N/A,N/A
3356,Top Cat Begins,2015,"Animation, Family",3 nominations.,N/A,"$139,568"
3357,The Peanuts Movie,2015,"Animation, Comedy, Drama, Family",Nominated for 1 Golden Globe. Another 1 win & 45 nominations.,67,"$106,132,048"
3358,Spotlight,2015,"Crime, Drama, History",Won 2 Oscars. Another 119 wins & 138 nominations.,93,N/A
3359,Victor Frankenstein,2015,"Drama, Horror, Sci-Fi, Thriller",4 wins & 1 nomination.,36,N/A
3360,By the Sea,2015,"Drama, Romance",1 win & 2 nominations.,44,"$319,968"
3361,Love the Coopers,2015,"Comedy, Fantasy, Romance",2 nominations.,31,N/A
3363,Concussion,2015,"Biography, Drama, Sport",Nominated for 1 Golden Globe. Another 4 wins & 15 nominations.,55,"$23,268,108"
3366,The Good Dinosaur,2015,"Animation, Adventure, Comedy, Drama, Family, Fantasy",Nominated for 1 Golden Globe. Another 7 wins & 39 nominations.,66,"$123,087,120"
3367,The Hunger Games: Mockingjay - Part 2,2015,"Action, Adventure, Sci-Fi, Thriller",17 wins & 34 nominations.,65,"$254,641,329"
3368,In the Heart of the Sea,2015,"Action, Adventure, Biography, Drama, History, Thriller",1 win & 5 nominations.,47,"$19,043,843"
